doi,title,year,journal,themes,methods,split
https://doi.org/10.5194/gmd-9-2809-2016,"LS3MIP (v1.0) contribution to CMIP6: the Land Surface, Snow and Soil moisture Model Intercomparison Project – aims, setup and expected outcome",2016,Geoscientific Model Development,observations-instruments;climate-variability-change;hydrometeorology;land-atmosphere;earth-system-models;quality-control-uncertainty,observation;numerical_modeling,train
https://doi.org/10.5194/gmd-9-2853-2016,C4MIP – The Coupled Climate–Carbon Cycle Model Intercomparison Project: experimental protocol for CMIP6,2016,Geoscientific Model Development,dynamics-weather-systems;climate-variability-change;earth-system-models;quality-control-uncertainty,numerical_modeling,development
https://doi.org/10.5194/gmd-9-2973-2016,The Land Use Model Intercomparison Project (LUMIP) contribution to CMIP6: rationale and experimental design,2016,Geoscientific Model Development,dynamics-weather-systems;climate-variability-change;earth-system-models;quality-control-uncertainty,numerical_modeling,development
https://doi.org/10.5194/gmd-9-3231-2016,OMIP contribution to CMIP6: experimental and diagnostic protocol for the physical component of the Ocean Model Intercomparison Project,2016,Geoscientific Model Development,dynamics-weather-systems;climate-variability-change;earth-system-models;quality-control-uncertainty,numerical_modeling,train
https://doi.org/10.5194/gmd-9-3309-2016,The Framework for 0-D Atmospheric Modeling (F0AM) v3.1,2016,Geoscientific Model Development,dynamics-weather-systems;atmospheric-chemistry;aerosols,numerical_modeling,train
https://doi.org/10.5194/gmd-9-3461-2016,The Scenario Model Intercomparison Project (ScenarioMIP) for CMIP6,2016,Geoscientific Model Development,dynamics-weather-systems;air-quality-exposure;climate-variability-change;earth-system-models;quality-control-uncertainty,numerical_modeling,train
https://doi.org/10.5194/gmd-9-3685-2016,The Detection and Attribution Model Intercomparison Project (DAMIP v1.0) contribution to CMIP6,2016,Geoscientific Model Development,dynamics-weather-systems;atmospheric-chemistry;aerosols;climate-variability-change;earth-system-models;quality-control-uncertainty,numerical_modeling,blind_test
https://doi.org/10.5194/gmd-9-3751-2016,The Decadal Climate Prediction Project (DCPP) contribution to CMIP6,2016,Geoscientific Model Development,dynamics-weather-systems;forecasting-predictability;climate-variability-change;earth-system-models,numerical_modeling,train
https://doi.org/10.5194/gmd-9-3975-2016,Automatic delineation of geomorphological slope units with r.slopeunits v1.0 and their optimization for landslide susceptibility modeling,2016,Geoscientific Model Development,observations-instruments;land-atmosphere,observation;numerical_modeling,development
https://doi.org/10.5194/gmd-9-4087-2016,WCRP COordinated Regional Downscaling EXperiment (CORDEX): a diagnostic MIP for CMIP6,2016,Geoscientific Model Development,dynamics-weather-systems;climate-variability-change;earth-system-models;model-evaluation-downscaling,numerical_modeling,train
https://doi.org/10.5194/gmd-9-4185-2016,High Resolution Model Intercomparison Project (HighResMIP v1.0) for CMIP6,2016,Geoscientific Model Development,dynamics-weather-systems;climate-variability-change;earth-system-models;quality-control-uncertainty,numerical_modeling,development
https://doi.org/10.5194/gmd-9-4227-2016,Linking hydraulic traits to tropical forest function in a size-structured and trait-driven model (TFS v.1-Hydro),2016,Geoscientific Model Development,dynamics-weather-systems,numerical_modeling,train
https://doi.org/10.5194/gmd-9-4521-2016,Ice Sheet Model Intercomparison Project (ISMIP6) contribution to CMIP6,2016,Geoscientific Model Development,dynamics-weather-systems;observations-instruments;climate-variability-change;earth-system-models;quality-control-uncertainty,observation;numerical_modeling,blind_test
https://doi.org/10.5194/gmd-9-505-2016,Description and evaluation of a new four-mode version of the Modal Aerosol Module (MAM4) within version 5.3 of the Community Atmosphere Model,2016,Geoscientific Model Development,cloud-precipitation-microphysics;atmospheric-chemistry;aerosols,numerical_modeling,blind_test
https://doi.org/10.5194/wcd-1-1-2020,The characteristics and structure of extra-tropical cyclones in a warmer climate,2020,Weather and Climate Dynamics,dynamics-weather-systems;remote-sensing-retrieval;climate-variability-change,remote_sensing;numerical_modeling,train
https://doi.org/10.5194/wcd-1-111-2020,Waveguidability of idealized midlatitude jets and the limitations of ray tracing theory,2020,Weather and Climate Dynamics,dynamics-weather-systems;climate-variability-change,numerical_modeling,train
https://doi.org/10.5194/wcd-1-127-2020,Potential vorticity structure of embedded convection in a warm conveyor belt and its relevance for large-scale dynamics,2020,Weather and Climate Dynamics,dynamics-weather-systems;climate-variability-change,numerical_modeling,train
https://doi.org/10.5194/wcd-1-155-2020,Decomposing the response of the stratospheric Brewer–Dobson circulation to an abrupt quadrupling in CO 2,2020,Weather and Climate Dynamics,dynamics-weather-systems;atmospheric-chemistry;climate-variability-change,numerical_modeling,train
https://doi.org/10.5194/wcd-1-191-2020,A Lagrangian analysis of upper-tropospheric anticyclones associated with heat waves in Europe,2020,Weather and Climate Dynamics,dynamics-weather-systems;climate-variability-change,numerical_modeling,train
https://doi.org/10.5194/wcd-1-225-2020,Nonlinearity in the tropospheric pathway of ENSO to the North Atlantic,2020,Weather and Climate Dynamics,atmospheric-chemistry;climate-variability-change,numerical_modeling,train
https://doi.org/10.5194/wcd-1-261-2020,Intermittency of Arctic–mid-latitude teleconnections: stratospheric pathway between autumn sea ice and the winter North Atlantic Oscillation,2020,Weather and Climate Dynamics,dynamics-weather-systems;climate-variability-change,numerical_modeling,train
https://doi.org/10.5194/wcd-1-277-2020,Northern Hemisphere blocking simulation in current climate models: evaluating progress from the Climate Model Intercomparison Project Phase 5 to 6 and sensitivity to resolution,2020,Weather and Climate Dynamics,dynamics-weather-systems;climate-variability-change;quality-control-uncertainty,numerical_modeling,train
https://doi.org/10.5194/wcd-1-293-2020,Atmospheric blocking in an aquaplanet and the impact of orography,2020,Weather and Climate Dynamics,dynamics-weather-systems;climate-variability-change,numerical_modeling,train
https://doi.org/10.5194/wcd-1-313-2020,Robust predictors for seasonal Atlantic hurricane activity identified with causal effect networks,2020,Weather and Climate Dynamics,dynamics-weather-systems;observations-instruments;climate-variability-change;statistics-causal-ml,numerical_modeling;statistical_ml,train
https://doi.org/10.5194/wcd-1-325-2020,The role of large-scale dynamics in an exceptional sequence of severe thunderstorms in Europe May–June 2018,2020,Weather and Climate Dynamics,dynamics-weather-systems;climate-variability-change,numerical_modeling,train
https://doi.org/10.5194/wcd-1-349-2020,The American monsoon system in HadGEM3 and UKESM1,2020,Weather and Climate Dynamics,dynamics-weather-systems;climate-variability-change;earth-system-models,numerical_modeling,train
https://doi.org/10.5194/wcd-1-373-2020,The role of North Atlantic–European weather regimes in the surface impact of sudden stratospheric warming events,2020,Weather and Climate Dynamics,atmospheric-chemistry;climate-variability-change,numerical_modeling,train
https://doi.org/10.5194/wcd-1-405-2020,The sensitivity of atmospheric blocking to upstream latent heating – numerical experiments,2020,Weather and Climate Dynamics,dynamics-weather-systems;cloud-precipitation-microphysics;aerosols;climate-variability-change,numerical_modeling,train
https://doi.org/10.5194/wcd-1-445-2020,An attempt to explain recent changes in European snowfall extremes,2020,Weather and Climate Dynamics,dynamics-weather-systems;cloud-precipitation-microphysics;climate-variability-change;extremes,numerical_modeling,development
https://doi.org/10.5194/wcd-1-45-2020,The substructure of extremely hot summers in the Northern Hemisphere,2020,Weather and Climate Dynamics,observations-instruments;climate-variability-change;extremes,observation;numerical_modeling,blind_test
https://doi.org/10.5194/wcd-1-481-2020,On the intermittency of orographic gravity wave hotspots and its importance for middle atmosphere dynamics,2020,Weather and Climate Dynamics,dynamics-weather-systems;atmospheric-chemistry;climate-variability-change,numerical_modeling,train
https://doi.org/10.5194/wcd-1-497-2020,A Lagrangian analysis of the dynamical and thermodynamic drivers of large-scale Greenland melt events during 1979–2017,2020,Weather and Climate Dynamics,observations-instruments;climate-variability-change,observation;numerical_modeling,train
https://doi.org/10.5194/wcd-1-519-2020,Dominant patterns of interaction between the tropics and mid-latitudes in boreal summer: causal relationships and the role of timescales,2020,Weather and Climate Dynamics,climate-variability-change;ocean-atmosphere;statistics-causal-ml,numerical_modeling;statistical_ml,train
https://doi.org/10.5194/wcd-1-541-2020,Stratospheric influence on North Atlantic marine cold air outbreaks following sudden stratospheric warming events,2020,Weather and Climate Dynamics,dynamics-weather-systems;climate-variability-change;ocean-atmosphere,numerical_modeling,train
https://doi.org/10.5194/wcd-1-555-2020,Tropopause-level planetary wave source and its role in two-way troposphere–stratosphere coupling,2020,Weather and Climate Dynamics,dynamics-weather-systems;atmospheric-chemistry;climate-variability-change,numerical_modeling,train
https://doi.org/10.5194/wcd-1-577-2020,"Vertical cloud structure of warm conveyor belts – a comparison and evaluation of ERA5 reanalysis, CloudSat and CALIPSO data",2020,Weather and Climate Dynamics,cloud-precipitation-microphysics;aerosols,numerical_modeling;reanalysis,train
https://doi.org/10.5194/wcd-1-597-2020,How an uncertain short-wave perturbation on the North Atlantic wave guide affects the forecast of an intense Mediterranean cyclone (Medicane Zorbas),2020,Weather and Climate Dynamics,dynamics-weather-systems;forecasting-predictability;climate-variability-change,numerical_modeling,train
https://doi.org/10.5194/wcd-1-617-2020,Organization of convective ascents in a warm conveyor belt,2020,Weather and Climate Dynamics,unclassified,numerical_modeling,train
https://doi.org/10.5194/wcd-1-635-2020,The effect of seasonally and spatially varying chlorophyll on Bay of Bengal surface ocean properties and the South Asian monsoon,2020,Weather and Climate Dynamics,dynamics-weather-systems;climate-variability-change;ocean-atmosphere,numerical_modeling,train
https://doi.org/10.5194/wcd-1-675-2020,Attribution of precipitation to cyclones and fronts over Europe in a kilometer-scale regional climate simulation,2020,Weather and Climate Dynamics,dynamics-weather-systems;cloud-precipitation-microphysics;climate-variability-change;model-evaluation-downscaling,numerical_modeling,train
https://doi.org/10.5194/wcd-1-715-2020,The role of Barents–Kara sea ice loss in projected polar vortex changes,2020,Weather and Climate Dynamics,dynamics-weather-systems;observations-instruments;climate-variability-change,observation;numerical_modeling,train
